LOCATION,FREQUENCY,SECTOR_TITLE,TIME,VALUE,SECTOR_CODE
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2012,287.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2013,297.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2014,314.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2015,310.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2016,318.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2017,325.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2018,327.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2019,335.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2020,327.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2021,323.0,G
NZL,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2022,329.0,G
JPN,A,Transportation and storage,2010,3510.0,H
JPN,A,Transportation and storage,2011,3360.0,H
JPN,A,Transportation and storage,2012,3460.0,H
JPN,A,Transportation and storage,2013,3550.0,H
JPN,A,Transportation and storage,2014,3540.0,H
JPN,A,Transportation and storage,2015,3530.0,H
JPN,A,Transportation and storage,2016,3580.0,H
JPN,A,Transportation and storage,2017,3600.0,H
JPN,A,Transportation and storage,2018,3630.0,H
JPN,A,Transportation and storage,2019,3660.0,H
JPN,A,Transportation and storage,2020,3630.0,H
JPN,A,Transportation and storage,2021,3650.0,H
JPN,A,Transportation and storage,2022,3640.0,H
ITA,A,"Professional, scientific and technical activities",2010,594.425,M
ITA,A,"Professional, scientific and technical activities",2011,572.975,M
ITA,A,"Professional, scientific and technical activities",2012,525.425,M
ITA,A,"Professional, scientific and technical activities",2013,539.05,M
ITA,A,"Professional, scientific and technical activities",2014,559.75,M
ITA,A,"Professional, scientific and technical activities",2015,549.95,M
ITA,A,"Professional, scientific and technical activities",2016,582.25,M
ITA,A,"Professional, scientific and technical activities",2017,601.3,M
ITA,A,"Professional, scientific and technical activities",2018,601.125,M
ITA,A,"Professional, scientific and technical activities",2019,624.25,M
ITA,A,"Professional, scientific and technical activities",2020,626.925,M
ITA,A,"Professional, scientific and technical activities",2021,629.575,M
ITA,A,"Professional, scientific and technical activities",2022,664.725,M
SWE,A,Transportation and storage,2010,221.425,H
SWE,A,Transportation and storage,2011,218.625,H
SWE,A,Transportation and storage,2012,220.05,H
SWE,A,Transportation and storage,2013,226.35,H
SWE,A,Transportation and storage,2014,227.55,H
SWE,A,Transportation and storage,2015,227.65,H
SWE,A,Transportation and storage,2016,225.825,H
SWE,A,Transportation and storage,2017,227.75,H
SWE,A,Transportation and storage,2018,228.15,H
SWE,A,Transportation and storage,2019,227.05,H
SWE,A,Transportation and storage,2020,211.475,H
SWE,A,Transportation and storage,2021,191.925,H
SWE,A,Transportation and storage,2022,188.75,H
SVK,A,"Arts, entertainment and recreation",2010,22.375, R
SVK,A,"Arts, entertainment and recreation",2011,22.225, R
SVK,A,"Arts, entertainment and recreation",2012,23.1, R
SVK,A,"Arts, entertainment and recreation",2013,24.625, R
SVK,A,"Arts, entertainment and recreation",2014,29.1, R
SVK,A,"Arts, entertainment and recreation",2015,28.325, R
SVK,A,"Arts, entertainment and recreation",2016,26.65, R
SVK,A,"Arts, entertainment and recreation",2017,29.75, R
SVK,A,"Arts, entertainment and recreation",2018,30.95, R
SVK,A,"Arts, entertainment and recreation",2019,31.075, R
SVK,A,"Arts, entertainment and recreation",2020,27.75, R
SVK,A,"Arts, entertainment and recreation",2021,24.6, R
SVK,A,"Arts, entertainment and recreation",2022,25.55, R
MEX,A,Other service activities,2010,1242.219,S
MEX,A,Other service activities,2011,1273.345,S
MEX,A,Other service activities,2012,1402.157,S
MEX,A,Other service activities,2013,1329.862,S
MEX,A,Other service activities,2014,1277.417,S
MEX,A,Other service activities,2015,1301.474,S
MEX,A,Other service activities,2016,1337.579,S
MEX,A,Other service activities,2017,1349.874,S
MEX,A,Other service activities,2018,1325.958,S
MEX,A,Other service activities,2019,1373.202,S
MEX,A,Other service activities,2021,1379.702,S
MEX,A,Other service activities,2022,1446.47,S
KOR,A,Employees in Services,2010,11918.3, G-U
KOR,A,Employees in Services,2011,12328.6, G-U
KOR,A,Employees in Services,2012,12653.7, G-U
KOR,A,Employees in Services,2013,12925.0, G-U
KOR,A,Employees in Services,2014,13326.0, G-U
KOR,A,Employees in Services,2015,13581.0, G-U
KOR,A,Employees in Services,2016,13846.0, G-U
KOR,A,Employees in Services,2017,14024.0, G-U
KOR,A,Employees in Services,2018,14132.0, G-U
KOR,A,Employees in Services,2019,14532.0, G-U
KOR,A,Employees in Services,2020,14398.0, G-U
KOR,A,Employees in Services,2021,14766.0, G-U
KOR,A,Employees in Services,2022,15344.0, G-U
NOR,A,Construction,2010,152.125,F
NOR,A,Construction,2011,165.15,F
NOR,A,Construction,2012,168.725,F
NOR,A,Construction,2013,173.525,F
NOR,A,Construction,2014,171.825,F
NOR,A,Construction,2015,178.4,F
NOR,A,Construction,2016,179.175,F
NOR,A,Construction,2017,186.35,F
NOR,A,Construction,2018,198.525,F
NOR,A,Construction,2019,203.35,F
NOR,A,Construction,2020,200.975,F
NOR,A,Construction,2021,215.7,F
NOR,A,Construction,2022,221.25,F
BEL,A,Activities of extraterritorial organisations and bodies,2010,41.75,U
BEL,A,Activities of extraterritorial organisations and bodies,2011,37.475,U
BEL,A,Activities of extraterritorial organisations and bodies,2012,38.0,U
BEL,A,Activities of extraterritorial organisations and bodies,2013,41.125,U
BEL,A,Activities of extraterritorial organisations and bodies,2014,42.15,U
BEL,A,Activities of extraterritorial organisations and bodies,2015,42.25,U
BEL,A,Activities of extraterritorial organisations and bodies,2016,44.6,U
BEL,A,Activities of extraterritorial organisations and bodies,2017,48.9,U
BEL,A,Activities of extraterritorial organisations and bodies,2018,54.4,U
BEL,A,Activities of extraterritorial organisations and bodies,2019,48.975,U
BEL,A,Activities of extraterritorial organisations and bodies,2020,46.725,U
BEL,A,Activities of extraterritorial organisations and bodies,2021,60.225,U
BEL,A,Activities of extraterritorial organisations and bodies,2022,66.325,U
ESP,A,"Employees in Agriculture,hunting and forestry",2010,438.75, A
ESP,A,"Employees in Agriculture,hunting and forestry",2011,426.525, A
ESP,A,"Employees in Agriculture,hunting and forestry",2012,415.675, A
ESP,A,"Employees in Agriculture,hunting and forestry",2013,408.375, A
ESP,A,"Employees in Agriculture,hunting and forestry",2014,428.775, A
ESP,A,"Employees in Agriculture,hunting and forestry",2015,447.475, A
ESP,A,"Employees in Agriculture,hunting and forestry",2016,479.675, A
ESP,A,"Employees in Agriculture,hunting and forestry",2017,513.125, A
ESP,A,"Employees in Agriculture,hunting and forestry",2018,512.475, A
ESP,A,"Employees in Agriculture,hunting and forestry",2019,494.05, A
ESP,A,"Employees in Agriculture,hunting and forestry",2020,484.525, A
ESP,A,"Employees in Agriculture,hunting and forestry",2021,514.225, A
ESP,A,"Employees in Agriculture,hunting and forestry",2022,486.525, A
ESP,A,Information and communication,2010,464.825,J
ESP,A,Information and communication,2011,464.55,J
ESP,A,Information and communication,2012,467.5,J
ESP,A,Information and communication,2013,463.9,J
ESP,A,Information and communication,2014,449.4,J
ESP,A,Information and communication,2015,468.05,J
ESP,A,Information and communication,2016,475.05,J
ESP,A,Information and communication,2017,506.475,J
ESP,A,Information and communication,2018,512.775,J
ESP,A,Information and communication,2019,528.95,J
ESP,A,Information and communication,2020,541.275,J
ESP,A,Information and communication,2021,590.95,J
ESP,A,Information and communication,2022,662.125,J
NOR,A,"Professional, scientific and technical activities",2010,116.5,M
NOR,A,"Professional, scientific and technical activities",2011,113.875,M
NOR,A,"Professional, scientific and technical activities",2012,123.05,M
NOR,A,"Professional, scientific and technical activities",2013,127.6,M
NOR,A,"Professional, scientific and technical activities",2014,133.525,M
NOR,A,"Professional, scientific and technical activities",2015,135.2,M
NOR,A,"Professional, scientific and technical activities",2016,139.7,M
NOR,A,"Professional, scientific and technical activities",2017,138.775,M
NOR,A,"Professional, scientific and technical activities",2018,137.95,M
NOR,A,"Professional, scientific and technical activities",2019,135.15,M
NOR,A,"Professional, scientific and technical activities",2020,141.85,M
NOR,A,"Professional, scientific and technical activities",2021,157.15,M
NOR,A,"Professional, scientific and technical activities",2022,163.225,M
SVN,A,Construction,2010,45.625,F
SVN,A,Construction,2011,41.575,F
SVN,A,Construction,2012,41.575,F
SVN,A,Construction,2013,42.125,F
SVN,A,Construction,2014,39.725,F
SVN,A,Construction,2015,39.8,F
SVN,A,Construction,2016,39.025,F
SVN,A,Construction,2017,42.125,F
SVN,A,Construction,2018,42.15,F
SVN,A,Construction,2019,42.925,F
SVN,A,Construction,2020,45.4,F
SVN,A,Construction,2021,39.125,F
SVN,A,Construction,2022,41.3,F
SVK,A,Real estate activities,2010,10.875,L
SVK,A,Real estate activities,2011,7.875,L
SVK,A,Real estate activities,2012,12.1,L
SVK,A,Real estate activities,2013,13.825,L
SVK,A,Real estate activities,2014,10.95,L
SVK,A,Real estate activities,2015,10.575,L
SVK,A,Real estate activities,2016,12.425,L
SVK,A,Real estate activities,2017,11.05,L
SVK,A,Real estate activities,2018,11.3,L
SVK,A,Real estate activities,2019,10.375,L
SVK,A,Real estate activities,2020,9.775,L
SVK,A,Real estate activities,2022,13.35,L
EST,A,Real estate activities,2010,8.4,L
EST,A,Real estate activities,2011,8.975,L
EST,A,Real estate activities,2012,9.975,L
EST,A,Real estate activities,2013,10.65,L
EST,A,Real estate activities,2014,10.2,L
EST,A,Real estate activities,2015,8.3,L
EST,A,Real estate activities,2016,9.575,L
EST,A,Real estate activities,2017,7.975,L
EST,A,Real estate activities,2018,7.625,L
EST,A,Real estate activities,2019,9.35,L
EST,A,Real estate activities,2020,9.325,L
EST,A,Real estate activities,2021,8.45,L
HUN,A,"Professional, scientific and technical activities",2010,90.475,M
HUN,A,"Professional, scientific and technical activities",2011,86.7,M
HUN,A,"Professional, scientific and technical activities",2012,90.525,M
HUN,A,"Professional, scientific and technical activities",2013,103.1,M
HUN,A,"Professional, scientific and technical activities",2014,102.2,M
HUN,A,"Professional, scientific and technical activities",2015,102.625,M
HUN,A,"Professional, scientific and technical activities",2016,98.65,M
HUN,A,"Professional, scientific and technical activities",2017,102.675,M
HUN,A,"Professional, scientific and technical activities",2018,103.75,M
HUN,A,"Professional, scientific and technical activities",2019,112.6,M
HUN,A,"Professional, scientific and technical activities",2020,128.45,M
HUN,A,"Professional, scientific and technical activities",2021,145.6,M
HUN,A,"Professional, scientific and technical activities",2022,152.6,M
PRT,A,Transportation and storage,2010,156.9,H
PRT,A,Transportation and storage,2011,153.65,H
PRT,A,Transportation and storage,2012,150.825,H
PRT,A,Transportation and storage,2013,161.55,H
PRT,A,Transportation and storage,2014,158.2,H
PRT,A,Transportation and storage,2015,155.5,H
PRT,A,Transportation and storage,2016,170.6,H
PRT,A,Transportation and storage,2017,186.275,H
PRT,A,Transportation and storage,2018,188.475,H
PRT,A,Transportation and storage,2019,199.95,H
PRT,A,Transportation and storage,2020,190.65,H
PRT,A,Transportation and storage,2021,193.65,H
PRT,A,Transportation and storage,2022,204.225,H
AUT,A,Accommodation and food service activities,2010,203.725,I
AUT,A,Accommodation and food service activities,2011,202.275,I
AUT,A,Accommodation and food service activities,2012,209.825,I
AUT,A,Accommodation and food service activities,2013,199.85,I
AUT,A,Accommodation and food service activities,2014,194.35,I
AUT,A,Accommodation and food service activities,2015,201.625,I
AUT,A,Accommodation and food service activities,2016,216.825,I
AUT,A,Accommodation and food service activities,2017,225.05,I
AUT,A,Accommodation and food service activities,2018,218.15,I
AUT,A,Accommodation and food service activities,2019,230.525,I
AUT,A,Accommodation and food service activities,2020,192.225,I
AUT,A,Accommodation and food service activities,2021,182.9,I
AUT,A,Accommodation and food service activities,2022,209.825,I
AUT,A,"Public administration and defence, Compulsory social security",2010,273.3,O
AUT,A,"Public administration and defence, Compulsory social security",2011,269.575,O
AUT,A,"Public administration and defence, Compulsory social security",2012,268.475,O
AUT,A,"Public administration and defence, Compulsory social security",2013,269.7,O
AUT,A,"Public administration and defence, Compulsory social security",2014,273.0,O
AUT,A,"Public administration and defence, Compulsory social security",2015,279.7,O
AUT,A,"Public administration and defence, Compulsory social security",2016,271.6,O
AUT,A,"Public administration and defence, Compulsory social security",2017,282.5,O
AUT,A,"Public administration and defence, Compulsory social security",2018,282.35,O
AUT,A,"Public administration and defence, Compulsory social security",2019,281.425,O
AUT,A,"Public administration and defence, Compulsory social security",2020,290.7,O
AUT,A,"Public administration and defence, Compulsory social security",2021,305.75,O
AUT,A,"Public administration and defence, Compulsory social security",2022,295.775,O
PRT,A,Administrative and support service activities,2010,140.525,N
PRT,A,Administrative and support service activities,2011,128.25,N
PRT,A,Administrative and support service activities,2012,134.125,N
PRT,A,Administrative and support service activities,2013,131.5,N
PRT,A,Administrative and support service activities,2014,148.3,N
PRT,A,Administrative and support service activities,2015,140.475,N
PRT,A,Administrative and support service activities,2016,140.3,N
PRT,A,Administrative and support service activities,2017,151.725,N
PRT,A,Administrative and support service activities,2018,146.175,N
PRT,A,Administrative and support service activities,2019,157.1,N
PRT,A,Administrative and support service activities,2020,143.225,N
PRT,A,Administrative and support service activities,2021,127.55,N
PRT,A,Administrative and support service activities,2022,143.675,N
ITA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2010,1957.3,G
ITA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2011,1914.0,G
